0.0	69.27844939831064	94.33858071359667	95.85177039868464	80.30670986040329	57.86753189170429	37.97787719681977	26.584644006458603	20.296204440645045	16.241964728278568	11.765236642219673	5.766421260008092	6.513940587729198	6.843622708043362	6.718631896680497	6.225245087165691	5.511456595683596	4.717342842693557	3.936133329603081	3.211905204310865	2.5617355233354244
1.8	65.82743846737952	89.57028124209766	91.01019040243405	76.35255780957033	55.189903613016035	36.42830675836894	25.68137252120663	19.74743113138552	15.91120711000819	11.583782532545369	5.486578263586323	6.20040776173636	6.5180398328513975	6.404401443056451	5.940986538902135	5.267587670743695	4.516369208077662	3.7751321630755394	3.085363345275547	2.4634794182944058
3.2	63.37660351896844	86.1838802820903	87.5728559776509	73.54549086729278	53.28968255815979	35.329345395951044	25.04101292497464	19.358722568525025	15.677048512288563	11.45535492916135	5.287803057040129	5.977684241396811	6.286757996586328	6.181203021466608	5.7391083262617695	5.094430843406089	4.37370737351357	3.6608788566994046	2.9955922903752836	2.3937973224149562
5.6	59.59252643212987	80.95226958684461	82.26206772675287	69.20983365964237	50.354933056767706	33.6327991623578	24.05312105629658	18.759277780593166	15.316319860900489	11.25771500831919	4.980651735500559	5.6334780329894105	5.929306979612947	5.836257927744301	5.427149391708259	4.826904854839259	4.153351133405111	3.48445521128749	2.85701896673411	2.286271751013595
10.0	53.77506590111612	72.91190791511649	74.10122353920718	62.548550441828304	45.84759313018698	31.029697370360452	22.538759874481244	17.84139536049742	14.764523965035549	10.95571036867222	4.508318282284201	5.104085763795376	5.379541480648316	5.305790824070886	4.947522042027231	4.415730843835339	3.814819592904823	3.21355001850818	2.644347453686441	2.121340339561431
17.9	45.982386487500264	62.13918752179158	63.16749428513818	53.624551912311375	39.81282148204407	27.549320395739375	20.51708724432753	16.61766324673133	14.029875209527654	10.554102669451016	3.874983285505312	4.394058143322893	4.642144399369903	4.594369453166642	4.304477950097387	3.864718023894345	3.3614262460835036	2.8509796555212112	2.359929762309825	1.9009407886322416
31.8	37.26870114928346	50.090184498471146	50.940050068591546	43.64852322695939	33.07092230295882	23.667435495041193	18.266049341799103	15.257550066057943	13.215121460268904	10.109695072672913	3.166070948887989	3.599079075730815	3.816486066722963	3.797937833928101	3.5848676231559433	3.248443404445575	2.854697982693127	2.4460951875695787	2.042605977870848	1.6552710311712548
56.7	29.134874231375388	38.842363856724845	39.52627937833741	34.33779688462599	26.781873055439405	20.051891651555042	16.17328693312641	13.99588861787716	12.46109255214635	9.699128299064114	2.503937616032371	2.8564072188840544	3.045139543148219	3.054013269929308	2.912917761686527	2.6732596175463383	2.382041761544531	2.068693742432176	1.7470351107277147	1.4266048067065278
101.0	22.794151071402784	30.075684516653958	30.629451845644912	27.079045971370444	21.878387268765362	17.234908387106543	14.545183611006403	13.016483372656428	11.877256780398511	9.38178695496301	1.988151725350761	2.2779319306653094	2.4443708314204966	2.47464091570491	2.3896384899769023	2.2253732790015275	2.0140165677543225	1.774846554884267	1.516890522549329	1.2485253195139139
179.7	17.9548602325193	23.387877998662017	23.839772687392436	21.535023989259187	18.128859798560434	15.078045602928649	13.29870421158391	12.267919387720491	11.431987972068015	9.139960777783221	1.5955965337578655	1.8379558479748124	1.9875345749534765	2.0339933582448375	1.9914471925657624	1.8842798771005338	1.733444655221723	1.5505402750928496	1.3409472555720892	1.112148522021446
320.0	14.194310886350154	18.19377707422952	18.564396646300192	17.222257503439895	15.206469336807288	13.39223177393944	12.323207642062679	11.682044969738497	11.083585974695733	8.950511302240027	1.2917043843965024	1.497715362196933	1.6343586890988366	1.693199102559244	1.683188580136422	1.6198389517345986	1.5155181879650106	1.3759378381282084	1.2036566110641331	1.0054467179366722
